image_id,image_path,mask_path,prompt,dataset,split
crack_Image_-370-_jpg.rf.86031b580c5d2aad2ed1f3e196c7cd62,data/dataset2_raw/train/Image_-370-_jpg.rf.86031b580c5d2aad2ed1f3e196c7cd62.jpg,data/dataset2/masks/train/Image_-370-_jpg.rf.86031b580c5d2aad2ed1f3e196c7cd62.png,segment wall crack,crack,train
crack_Image_-368-_jpg.rf.ef18b1c82c75f499afee75284e6e884f,data/dataset2_raw/train/Image_-368-_jpg.rf.ef18b1c82c75f499afee75284e6e884f.jpg,data/dataset2/masks/train/Image_-368-_jpg.rf.ef18b1c82c75f499afee75284e6e884f.png,segment crack,crack,train
crack_Image_-368-_jpg.rf.dce0db0691f2a4f66cc6b1c0ed30d57b,data/dataset2_raw/train/Image_-368-_jpg.rf.dce0db0691f2a4f66cc6b1c0ed30d57b.jpg,data/dataset2/masks/train/Image_-368-_jpg.rf.dce0db0691f2a4f66cc6b1c0ed30d57b.png,segment wall crack,crack,train
crack_3475_jpg.rf.3f3d8693f766d96e0b193b590839ef3c,data/dataset2_raw/train/3475_jpg.rf.3f3d8693f766d96e0b193b590839ef3c.jpg,data/dataset2/masks/train/3475_jpg.rf.3f3d8693f766d96e0b193b590839ef3c.png,segment crack,crack,train
crack_3475_jpg.rf.a0248dc46bb4b8afed922cbbdbf6750f,data/dataset2_raw/train/3475_jpg.rf.a0248dc46bb4b8afed922cbbdbf6750f.jpg,data/dataset2/masks/train/3475_jpg.rf.a0248dc46bb4b8afed922cbbdbf6750f.png,segment wall crack,crack,train
crack_Image_-344-_jpg.rf.aedba819cd537ca9cc2cd387bad65dd3,data/dataset2_raw/train/Image_-344-_jpg.rf.aedba819cd537ca9cc2cd387bad65dd3.jpg,data/dataset2/masks/train/Image_-344-_jpg.rf.aedba819cd537ca9cc2cd387bad65dd3.png,segment crack,crack,train
crack_3475_jpg.rf.18f9ce41421ef594081b39fb6da3309f,data/dataset2_raw/train/3475_jpg.rf.18f9ce41421ef594081b39fb6da3309f.jpg,data/dataset2/masks/train/3475_jpg.rf.18f9ce41421ef594081b39fb6da3309f.png,segment wall crack,crack,train
crack_3475_jpg.rf.2ac5992d02537270712433520d11701c,data/dataset2_raw/train/3475_jpg.rf.2ac5992d02537270712433520d11701c.jpg,data/dataset2/masks/train/3475_jpg.rf.2ac5992d02537270712433520d11701c.png,segment wall crack,crack,train
crack_3483_jpg.rf.3b8884881709b5fd75fa60124e380ba1,data/dataset2_raw/train/3483_jpg.rf.3b8884881709b5fd75fa60124e380ba1.jpg,data/dataset2/masks/train/3483_jpg.rf.3b8884881709b5fd75fa60124e380ba1.png,segment crack,crack,train
crack_Image_-370-_jpg.rf.2fe59d49a8d1284deb0ef1a9f341f020,data/dataset2_raw/train/Image_-370-_jpg.rf.2fe59d49a8d1284deb0ef1a9f341f020.jpg,data/dataset2/masks/train/Image_-370-_jpg.rf.2fe59d49a8d1284deb0ef1a9f341f020.png,segment wall crack,crack,train
crack_Image_-370-_jpg.rf.55a6c7ca4b07d197a0bf4c11c607211d,data/dataset2_raw/train/Image_-370-_jpg.rf.55a6c7ca4b07d197a0bf4c11c607211d.jpg,data/dataset2/masks/train/Image_-370-_jpg.rf.55a6c7ca4b07d197a0bf4c11c607211d.png,segment wall crack,crack,train
crack_Image_-370-_jpg.rf.c650b2e2c4a0a2473353c39a02df59bc,data/dataset2_raw/train/Image_-370-_jpg.rf.c650b2e2c4a0a2473353c39a02df59bc.jpg,data/dataset2/masks/train/Image_-370-_jpg.rf.c650b2e2c4a0a2473353c39a02df59bc.png,segment wall crack,crack,train
crack_images70_jpg.rf.420de324f6a49c79c5d0ecc4558e562a,data/dataset2_raw/train/images70_jpg.rf.420de324f6a49c79c5d0ecc4558e562a.jpg,data/dataset2/masks/train/images70_jpg.rf.420de324f6a49c79c5d0ecc4558e562a.png,segment crack,crack,train
crack_Image_-368-_jpg.rf.a6b3a1ed990f190d078742ffb2dee53a,data/dataset2_raw/train/Image_-368-_jpg.rf.a6b3a1ed990f190d078742ffb2dee53a.jpg,data/dataset2/masks/train/Image_-368-_jpg.rf.a6b3a1ed990f190d078742ffb2dee53a.png,segment crack,crack,train
crack_Image_-424-_jpg.rf.4e5853496a371a3625127aca7543f0fa,data/dataset2_raw/train/Image_-424-_jpg.rf.4e5853496a371a3625127aca7543f0fa.jpg,data/dataset2/masks/train/Image_-424-_jpg.rf.4e5853496a371a3625127aca7543f0fa.png,segment crack,crack,train
crack_images692_jpg.rf.1680d25a65e90e7b4e760ccc0ddb1719,data/dataset2_raw/train/images692_jpg.rf.1680d25a65e90e7b4e760ccc0ddb1719.jpg,data/dataset2/masks/train/images692_jpg.rf.1680d25a65e90e7b4e760ccc0ddb1719.png,segment crack,crack,train
crack_3475_jpg.rf.04c68eba17f109c6aad11064b1064c0c,data/dataset2_raw/train/3475_jpg.rf.04c68eba17f109c6aad11064b1064c0c.jpg,data/dataset2/masks/train/3475_jpg.rf.04c68eba17f109c6aad11064b1064c0c.png,segment wall crack,crack,train
crack_Image_-24-_jpg.rf.a20b76dacde8607c2f40879257b849e1,data/dataset2_raw/train/Image_-24-_jpg.rf.a20b76dacde8607c2f40879257b849e1.jpg,data/dataset2/masks/train/Image_-24-_jpg.rf.a20b76dacde8607c2f40879257b849e1.png,segment crack,crack,train
crack_images70_jpg.rf.9af6117f13020ceea73b98498bbcdd63,data/dataset2_raw/train/images70_jpg.rf.9af6117f13020ceea73b98498bbcdd63.jpg,data/dataset2/masks/train/images70_jpg.rf.9af6117f13020ceea73b98498bbcdd63.png,segment crack,crack,train
crack_crack288_jpg.rf.a0a3cec0ad942b36adccd368ce6033a5,data/dataset2_raw/train/crack288_jpg.rf.a0a3cec0ad942b36adccd368ce6033a5.jpg,data/dataset2/masks/train/crack288_jpg.rf.a0a3cec0ad942b36adccd368ce6033a5.png,segment wall crack,crack,train
crack_images70_jpg.rf.3c83ae582dc9e5023bf6ae7a318f8e34,data/dataset2_raw/train/images70_jpg.rf.3c83ae582dc9e5023bf6ae7a318f8e34.jpg,data/dataset2/masks/train/images70_jpg.rf.3c83ae582dc9e5023bf6ae7a318f8e34.png,segment crack,crack,train
crack_Image_-424-_jpg.rf.f879ff744c521e71c18d5017e8335867,data/dataset2_raw/train/Image_-424-_jpg.rf.f879ff744c521e71c18d5017e8335867.jpg,data/dataset2/masks/train/Image_-424-_jpg.rf.f879ff744c521e71c18d5017e8335867.png,segment wall crack,crack,train
crack_Image_-424-_jpg.rf.a8e07eb0161fd12286f9cb6cc54a0376,data/dataset2_raw/train/Image_-424-_jpg.rf.a8e07eb0161fd12286f9cb6cc54a0376.jpg,data/dataset2/masks/train/Image_-424-_jpg.rf.a8e07eb0161fd12286f9cb6cc54a0376.png,segment crack,crack,train
crack_Image_-370-_jpg.rf.e255b9f39a17328fc38de5e4cf7fce3c,data/dataset2_raw/train/Image_-370-_jpg.rf.e255b9f39a17328fc38de5e4cf7fce3c.jpg,data/dataset2/masks/train/Image_-370-_jpg.rf.e255b9f39a17328fc38de5e4cf7fce3c.png,segment wall crack,crack,train
crack_3483_jpg.rf.64f6e0cd0d6e5fd635bb9638bb996776,data/dataset2_raw/train/3483_jpg.rf.64f6e0cd0d6e5fd635bb9638bb996776.jpg,data/dataset2/masks/train/3483_jpg.rf.64f6e0cd0d6e5fd635bb9638bb996776.png,segment wall crack,crack,train
crack_images70_jpg.rf.3da37a9a5c45000cdf301a5bc36c1313,data/dataset2_raw/train/images70_jpg.rf.3da37a9a5c45000cdf301a5bc36c1313.jpg,data/dataset2/masks/train/images70_jpg.rf.3da37a9a5c45000cdf301a5bc36c1313.png,segment crack,crack,train
crack_3483_jpg.rf.b1b995ee87dec1ae030a9413bdfe2f57,data/dataset2_raw/train/3483_jpg.rf.b1b995ee87dec1ae030a9413bdfe2f57.jpg,data/dataset2/masks/train/3483_jpg.rf.b1b995ee87dec1ae030a9413bdfe2f57.png,segment crack,crack,train
crack_12_jpg.rf.1a9240dbd7e228a74a03dc19c0d0c7df,data/dataset2_raw/train/12_jpg.rf.1a9240dbd7e228a74a03dc19c0d0c7df.jpg,data/dataset2/masks/train/12_jpg.rf.1a9240dbd7e228a74a03dc19c0d0c7df.png,segment crack,crack,train
crack_12_jpg.rf.5c62199112380a03fa58ad92004977d2,data/dataset2_raw/train/12_jpg.rf.5c62199112380a03fa58ad92004977d2.jpg,data/dataset2/masks/train/12_jpg.rf.5c62199112380a03fa58ad92004977d2.png,segment wall crack,crack,train
crack_images79_jpg.rf.807b266077e38afd9de52a45acbcb1aa,data/dataset2_raw/train/images79_jpg.rf.807b266077e38afd9de52a45acbcb1aa.jpg,data/dataset2/masks/train/images79_jpg.rf.807b266077e38afd9de52a45acbcb1aa.png,segment wall crack,crack,train
crack_12_jpg.rf.a095ecad87067218bbee41043fb839bb,data/dataset2_raw/train/12_jpg.rf.a095ecad87067218bbee41043fb839bb.jpg,data/dataset2/masks/train/12_jpg.rf.a095ecad87067218bbee41043fb839bb.png,segment crack,crack,train
crack_141_jpg.rf.c0f19da02cff3681aea33b4df944736f,data/dataset2_raw/train/141_jpg.rf.c0f19da02cff3681aea33b4df944736f.jpg,data/dataset2/masks/train/141_jpg.rf.c0f19da02cff3681aea33b4df944736f.png,segment crack,crack,train
crack_13_jpg.rf.f13cb41591516f6c5bb24aba78f983e9,data/dataset2_raw/train/13_jpg.rf.f13cb41591516f6c5bb24aba78f983e9.jpg,data/dataset2/masks/train/13_jpg.rf.f13cb41591516f6c5bb24aba78f983e9.png,segment wall crack,crack,train
crack_141_jpg.rf.bb509845aff7789e59efe293c698fa28,data/dataset2_raw/train/141_jpg.rf.bb509845aff7789e59efe293c698fa28.jpg,data/dataset2/masks/train/141_jpg.rf.bb509845aff7789e59efe293c698fa28.png,segment crack,crack,train
crack_crack321_jpg.rf.1cb1668ece337dc94e00d66f8e14aa71,data/dataset2_raw/train/crack321_jpg.rf.1cb1668ece337dc94e00d66f8e14aa71.jpg,data/dataset2/masks/train/crack321_jpg.rf.1cb1668ece337dc94e00d66f8e14aa71.png,segment crack,crack,train
crack_1212_jpg.rf.f8c8685555fc05054a0e81df7b2b5b55,data/dataset2_raw/train/1212_jpg.rf.f8c8685555fc05054a0e81df7b2b5b55.jpg,data/dataset2/masks/train/1212_jpg.rf.f8c8685555fc05054a0e81df7b2b5b55.png,segment crack,crack,train
crack_13_jpg.rf.cdace418dcc757aca9a100b25a1cdead,data/dataset2_raw/train/13_jpg.rf.cdace418dcc757aca9a100b25a1cdead.jpg,data/dataset2/masks/train/13_jpg.rf.cdace418dcc757aca9a100b25a1cdead.png,segment wall crack,crack,train
crack_1613_jpg.rf.544d56d438217fa8af94dd8493f91ff0,data/dataset2_raw/train/1613_jpg.rf.544d56d438217fa8af94dd8493f91ff0.jpg,data/dataset2/masks/train/1613_jpg.rf.544d56d438217fa8af94dd8493f91ff0.png,segment wall crack,crack,train
crack_1731_jpg.rf.f5f60ee1a26ecf25af9120bec99910bd,data/dataset2_raw/train/1731_jpg.rf.f5f60ee1a26ecf25af9120bec99910bd.jpg,data/dataset2/masks/train/1731_jpg.rf.f5f60ee1a26ecf25af9120bec99910bd.png,segment wall crack,crack,train
crack_1731_jpg.rf.79371f125e8a9fc224e3f3e35719a5e0,data/dataset2_raw/train/1731_jpg.rf.79371f125e8a9fc224e3f3e35719a5e0.jpg,data/dataset2/masks/train/1731_jpg.rf.79371f125e8a9fc224e3f3e35719a5e0.png,segment crack,crack,train
crack_1669_jpg.rf.070515ab600208777f51837183b43077,data/dataset2_raw/train/1669_jpg.rf.070515ab600208777f51837183b43077.jpg,data/dataset2/masks/train/1669_jpg.rf.070515ab600208777f51837183b43077.png,segment crack,crack,train
crack_1607_jpg.rf.da343a2d790ddf63d91f8f4e5d7a4d35,data/dataset2_raw/train/1607_jpg.rf.da343a2d790ddf63d91f8f4e5d7a4d35.jpg,data/dataset2/masks/train/1607_jpg.rf.da343a2d790ddf63d91f8f4e5d7a4d35.png,segment crack,crack,train
crack_1731_jpg.rf.3d62e9c8aefa4ecafb8a0fc39457206a,data/dataset2_raw/train/1731_jpg.rf.3d62e9c8aefa4ecafb8a0fc39457206a.jpg,data/dataset2/masks/train/1731_jpg.rf.3d62e9c8aefa4ecafb8a0fc39457206a.png,segment wall crack,crack,train
crack_crack321_jpg.rf.cd4f6178300476156471e6732040c250,data/dataset2_raw/train/crack321_jpg.rf.cd4f6178300476156471e6732040c250.jpg,data/dataset2/masks/train/crack321_jpg.rf.cd4f6178300476156471e6732040c250.png,segment crack,crack,train
crack_1731_jpg.rf.2a34730dc9e1ab23af2d3d9366d4f72d,data/dataset2_raw/train/1731_jpg.rf.2a34730dc9e1ab23af2d3d9366d4f72d.jpg,data/dataset2/masks/train/1731_jpg.rf.2a34730dc9e1ab23af2d3d9366d4f72d.png,segment crack,crack,train
crack_1731_jpg.rf.a1663ffcdcee24d89182ad55091797e8,data/dataset2_raw/train/1731_jpg.rf.a1663ffcdcee24d89182ad55091797e8.jpg,data/dataset2/masks/train/1731_jpg.rf.a1663ffcdcee24d89182ad55091797e8.png,segment wall crack,crack,train
crack_1731_jpg.rf.3e42754d7489bcfc5a2f1bdc11be01a5,data/dataset2_raw/train/1731_jpg.rf.3e42754d7489bcfc5a2f1bdc11be01a5.jpg,data/dataset2/masks/train/1731_jpg.rf.3e42754d7489bcfc5a2f1bdc11be01a5.png,segment crack,crack,train
crack_crack322_jpg.rf.4f9a1340670ad26f69dc6e9c940545b4,data/dataset2_raw/train/crack322_jpg.rf.4f9a1340670ad26f69dc6e9c940545b4.jpg,data/dataset2/masks/train/crack322_jpg.rf.4f9a1340670ad26f69dc6e9c940545b4.png,segment crack,crack,train
crack_crack324_jpg.rf.aebcf5c9c485e1d4a9b79aa4cb4c5da0,data/dataset2_raw/train/crack324_jpg.rf.aebcf5c9c485e1d4a9b79aa4cb4c5da0.jpg,data/dataset2/masks/train/crack324_jpg.rf.aebcf5c9c485e1d4a9b79aa4cb4c5da0.png,segment wall crack,crack,train
crack_crack321_jpg.rf.b1d1f1576ab7b17c8435e83ed5ba524b,data/dataset2_raw/train/crack321_jpg.rf.b1d1f1576ab7b17c8435e83ed5ba524b.jpg,data/dataset2/masks/train/crack321_jpg.rf.b1d1f1576ab7b17c8435e83ed5ba524b.png,segment wall crack,crack,train
crack_165_jpg.rf.adaeaf2921569894276f4bd23833a854,data/dataset2_raw/train/165_jpg.rf.adaeaf2921569894276f4bd23833a854.jpg,data/dataset2/masks/train/165_jpg.rf.adaeaf2921569894276f4bd23833a854.png,segment wall crack,crack,train
crack_1613_jpg.rf.3ac137dcdf229bb81096a4646048e660,data/dataset2_raw/train/1613_jpg.rf.3ac137dcdf229bb81096a4646048e660.jpg,data/dataset2/masks/train/1613_jpg.rf.3ac137dcdf229bb81096a4646048e660.png,segment wall crack,crack,train
crack_1212_jpg.rf.0e0283c655553d468db1627ba60612fc,data/dataset2_raw/train/1212_jpg.rf.0e0283c655553d468db1627ba60612fc.jpg,data/dataset2/masks/train/1212_jpg.rf.0e0283c655553d468db1627ba60612fc.png,segment wall crack,crack,train
crack_141_jpg.rf.86f08eed7816c7373e96bfde2b4874cd,data/dataset2_raw/train/141_jpg.rf.86f08eed7816c7373e96bfde2b4874cd.jpg,data/dataset2/masks/train/141_jpg.rf.86f08eed7816c7373e96bfde2b4874cd.png,segment wall crack,crack,train
crack_1731_jpg.rf.650cb2895c5432d961c749e295392972,data/dataset2_raw/train/1731_jpg.rf.650cb2895c5432d961c749e295392972.jpg,data/dataset2/masks/train/1731_jpg.rf.650cb2895c5432d961c749e295392972.png,segment wall crack,crack,train
crack_crack337_jpg.rf.ff336676b777f15c41fae97c658ca73a,data/dataset2_raw/train/crack337_jpg.rf.ff336676b777f15c41fae97c658ca73a.jpg,data/dataset2/masks/train/crack337_jpg.rf.ff336676b777f15c41fae97c658ca73a.png,segment wall crack,crack,train
crack_crack319_jpg.rf.7ce5a2b814ddd7a06d9465697946d09e,data/dataset2_raw/train/crack319_jpg.rf.7ce5a2b814ddd7a06d9465697946d09e.jpg,data/dataset2/masks/train/crack319_jpg.rf.7ce5a2b814ddd7a06d9465697946d09e.png,segment crack,crack,train
crack_crack324_jpg.rf.7de81eb5f5a69a8e4a457c32c05bfbbe,data/dataset2_raw/train/crack324_jpg.rf.7de81eb5f5a69a8e4a457c32c05bfbbe.jpg,data/dataset2/masks/train/crack324_jpg.rf.7de81eb5f5a69a8e4a457c32c05bfbbe.png,segment crack,crack,train
crack_crack322_jpg.rf.d5774279bd7a3a1efd9986db58d90400,data/dataset2_raw/train/crack322_jpg.rf.d5774279bd7a3a1efd9986db58d90400.jpg,data/dataset2/masks/train/crack322_jpg.rf.d5774279bd7a3a1efd9986db58d90400.png,segment crack,crack,train
crack_1766_jpg.rf.8d323bfc45ed5bb6e5a451e6eac1d798,data/dataset2_raw/train/1766_jpg.rf.8d323bfc45ed5bb6e5a451e6eac1d798.jpg,data/dataset2/masks/train/1766_jpg.rf.8d323bfc45ed5bb6e5a451e6eac1d798.png,segment crack,crack,train
crack_1766_jpg.rf.fda07d8f88f170f2c0754d286e700132,data/dataset2_raw/train/1766_jpg.rf.fda07d8f88f170f2c0754d286e700132.jpg,data/dataset2/masks/train/1766_jpg.rf.fda07d8f88f170f2c0754d286e700132.png,segment crack,crack,train
crack_1731_jpg.rf.521ef0a2ea2b007608ddd07ce98888bf,data/dataset2_raw/train/1731_jpg.rf.521ef0a2ea2b007608ddd07ce98888bf.jpg,data/dataset2/masks/train/1731_jpg.rf.521ef0a2ea2b007608ddd07ce98888bf.png,segment crack,crack,train
crack_15_jpg.rf.7f9154cd1aa9312d78346b9302df5395,data/dataset2_raw/train/15_jpg.rf.7f9154cd1aa9312d78346b9302df5395.jpg,data/dataset2/masks/train/15_jpg.rf.7f9154cd1aa9312d78346b9302df5395.png,segment crack,crack,train
crack_1749_jpg.rf.f4a7ddecc75d7d2d18f285a02db5f998,data/dataset2_raw/train/1749_jpg.rf.f4a7ddecc75d7d2d18f285a02db5f998.jpg,data/dataset2/masks/train/1749_jpg.rf.f4a7ddecc75d7d2d18f285a02db5f998.png,segment crack,crack,train
crack_141_jpg.rf.cea3f82021e53c57a91547a32efc70f4,data/dataset2_raw/train/141_jpg.rf.cea3f82021e53c57a91547a32efc70f4.jpg,data/dataset2/masks/train/141_jpg.rf.cea3f82021e53c57a91547a32efc70f4.png,segment wall crack,crack,train
crack_141_jpg.rf.f824347e2b118f5f023afd20aa07cbb7,data/dataset2_raw/train/141_jpg.rf.f824347e2b118f5f023afd20aa07cbb7.jpg,data/dataset2/masks/train/141_jpg.rf.f824347e2b118f5f023afd20aa07cbb7.png,segment wall crack,crack,train
crack_141_jpg.rf.4a27444b29b4f6a516638c965219da3f,data/dataset2_raw/train/141_jpg.rf.4a27444b29b4f6a516638c965219da3f.jpg,data/dataset2/masks/train/141_jpg.rf.4a27444b29b4f6a516638c965219da3f.png,segment wall crack,crack,train
crack_crack337_jpg.rf.1d8a13b34d779a9f7052c0480b983c95,data/dataset2_raw/train/crack337_jpg.rf.1d8a13b34d779a9f7052c0480b983c95.jpg,data/dataset2/masks/train/crack337_jpg.rf.1d8a13b34d779a9f7052c0480b983c95.png,segment wall crack,crack,train
crack_Image_-439-_jpg.rf.2b4c6f405ef29de7b278d4150018df48,data/dataset2_raw/train/Image_-439-_jpg.rf.2b4c6f405ef29de7b278d4150018df48.jpg,data/dataset2/masks/train/Image_-439-_jpg.rf.2b4c6f405ef29de7b278d4150018df48.png,segment crack,crack,train
crack_141_jpg.rf.148be546c820986deaa165821e003d4b,data/dataset2_raw/train/141_jpg.rf.148be546c820986deaa165821e003d4b.jpg,data/dataset2/masks/train/141_jpg.rf.148be546c820986deaa165821e003d4b.png,segment wall crack,crack,train
crack_crack349_jpg.rf.b3973dfb1acdf71efd72f640f7a15f07,data/dataset2_raw/train/crack349_jpg.rf.b3973dfb1acdf71efd72f640f7a15f07.jpg,data/dataset2/masks/train/crack349_jpg.rf.b3973dfb1acdf71efd72f640f7a15f07.png,segment crack,crack,train
crack_crack335_jpg.rf.c195004d54b812e7667218c72201b869,data/dataset2_raw/train/crack335_jpg.rf.c195004d54b812e7667218c72201b869.jpg,data/dataset2/masks/train/crack335_jpg.rf.c195004d54b812e7667218c72201b869.png,segment wall crack,crack,train
crack_1212_jpg.rf.4b321fc1af1755626c147fcf2721cbb4,data/dataset2_raw/train/1212_jpg.rf.4b321fc1af1755626c147fcf2721cbb4.jpg,data/dataset2/masks/train/1212_jpg.rf.4b321fc1af1755626c147fcf2721cbb4.png,segment wall crack,crack,train
crack_crack337_jpg.rf.dacb0b1507ddc868aaa92a5a6c8d610b,data/dataset2_raw/train/crack337_jpg.rf.dacb0b1507ddc868aaa92a5a6c8d610b.jpg,data/dataset2/masks/train/crack337_jpg.rf.dacb0b1507ddc868aaa92a5a6c8d610b.png,segment wall crack,crack,train
crack_1212_jpg.rf.ec2215dd467bcc1154a0aadc7dfd4e4e,data/dataset2_raw/train/1212_jpg.rf.ec2215dd467bcc1154a0aadc7dfd4e4e.jpg,data/dataset2/masks/train/1212_jpg.rf.ec2215dd467bcc1154a0aadc7dfd4e4e.png,segment wall crack,crack,train
crack_crack351_jpg.rf.a9b2078a20498cd922ebc99835af98f2,data/dataset2_raw/train/crack351_jpg.rf.a9b2078a20498cd922ebc99835af98f2.jpg,data/dataset2/masks/train/crack351_jpg.rf.a9b2078a20498cd922ebc99835af98f2.png,segment crack,crack,train
crack_15_jpg.rf.f16ca47ee911eac2f52b7fdb9e2c6305,data/dataset2_raw/train/15_jpg.rf.f16ca47ee911eac2f52b7fdb9e2c6305.jpg,data/dataset2/masks/train/15_jpg.rf.f16ca47ee911eac2f52b7fdb9e2c6305.png,segment crack,crack,train
crack_crack349_jpg.rf.490802b1b9d72cdeea826c873312975a,data/dataset2_raw/train/crack349_jpg.rf.490802b1b9d72cdeea826c873312975a.jpg,data/dataset2/masks/train/crack349_jpg.rf.490802b1b9d72cdeea826c873312975a.png,segment crack,crack,train
crack_crack321_jpg.rf.633cdde8fdb6c8bfc19bdeae72e67a9d,data/dataset2_raw/train/crack321_jpg.rf.633cdde8fdb6c8bfc19bdeae72e67a9d.jpg,data/dataset2/masks/train/crack321_jpg.rf.633cdde8fdb6c8bfc19bdeae72e67a9d.png,segment wall crack,crack,train
crack_crack349_jpg.rf.0b1dd02f76285508e5659c726fe3582b,data/dataset2_raw/train/crack349_jpg.rf.0b1dd02f76285508e5659c726fe3582b.jpg,data/dataset2/masks/train/crack349_jpg.rf.0b1dd02f76285508e5659c726fe3582b.png,segment crack,crack,train
crack_16_jpg.rf.e0a4b4c5830cf0d05bc3685916dd4bd4,data/dataset2_raw/train/16_jpg.rf.e0a4b4c5830cf0d05bc3685916dd4bd4.jpg,data/dataset2/masks/train/16_jpg.rf.e0a4b4c5830cf0d05bc3685916dd4bd4.png,segment crack,crack,train
crack_crack325_jpg.rf.8ce5d2f2e400bf56f61074a600d8144c,data/dataset2_raw/train/crack325_jpg.rf.8ce5d2f2e400bf56f61074a600d8144c.jpg,data/dataset2/masks/train/crack325_jpg.rf.8ce5d2f2e400bf56f61074a600d8144c.png,segment wall crack,crack,train
crack_1731_jpg.rf.afbae594ddab1fdb67c4a1245dc4bfe8,data/dataset2_raw/train/1731_jpg.rf.afbae594ddab1fdb67c4a1245dc4bfe8.jpg,data/dataset2/masks/train/1731_jpg.rf.afbae594ddab1fdb67c4a1245dc4bfe8.png,segment crack,crack,train
crack_1725_jpg.rf.ed418acc378d46dcefcb1e7b96ad35d9,data/dataset2_raw/train/1725_jpg.rf.ed418acc378d46dcefcb1e7b96ad35d9.jpg,data/dataset2/masks/train/1725_jpg.rf.ed418acc378d46dcefcb1e7b96ad35d9.png,segment crack,crack,train
crack_crack337_jpg.rf.4962c925b9e8f4ffcc97f583778b1a74,data/dataset2_raw/train/crack337_jpg.rf.4962c925b9e8f4ffcc97f583778b1a74.jpg,data/dataset2/masks/train/crack337_jpg.rf.4962c925b9e8f4ffcc97f583778b1a74.png,segment crack,crack,train
crack_1725_jpg.rf.818ebd89329c6f258c86115df55fc046,data/dataset2_raw/train/1725_jpg.rf.818ebd89329c6f258c86115df55fc046.jpg,data/dataset2/masks/train/1725_jpg.rf.818ebd89329c6f258c86115df55fc046.png,segment wall crack,crack,train
crack_crack325_jpg.rf.3bc395c6d2ba19baff39bdd5c60590f2,data/dataset2_raw/train/crack325_jpg.rf.3bc395c6d2ba19baff39bdd5c60590f2.jpg,data/dataset2/masks/train/crack325_jpg.rf.3bc395c6d2ba19baff39bdd5c60590f2.png,segment wall crack,crack,train
crack_crack321_jpg.rf.d686b1f6b6b570b52441cfa1fb08faf5,data/dataset2_raw/train/crack321_jpg.rf.d686b1f6b6b570b52441cfa1fb08faf5.jpg,data/dataset2/masks/train/crack321_jpg.rf.d686b1f6b6b570b52441cfa1fb08faf5.png,segment crack,crack,train
crack_crack338_jpg.rf.3c23dc9f93204984701bfdf31ea83f8e,data/dataset2_raw/train/crack338_jpg.rf.3c23dc9f93204984701bfdf31ea83f8e.jpg,data/dataset2/masks/train/crack338_jpg.rf.3c23dc9f93204984701bfdf31ea83f8e.png,segment wall crack,crack,train
crack_1669_jpg.rf.bf29820bf070afb717565512f76ea275,data/dataset2_raw/train/1669_jpg.rf.bf29820bf070afb717565512f76ea275.jpg,data/dataset2/masks/train/1669_jpg.rf.bf29820bf070afb717565512f76ea275.png,segment wall crack,crack,train
crack_1690_jpg.rf.862debce3cfa94c171f8cf15479c32fe,data/dataset2_raw/train/1690_jpg.rf.862debce3cfa94c171f8cf15479c32fe.jpg,data/dataset2/masks/train/1690_jpg.rf.862debce3cfa94c171f8cf15479c32fe.png,segment crack,crack,train
crack_crack338_jpg.rf.1eca1b4c7b40a4c33cc0607a906be8c4,data/dataset2_raw/train/crack338_jpg.rf.1eca1b4c7b40a4c33cc0607a906be8c4.jpg,data/dataset2/masks/train/crack338_jpg.rf.1eca1b4c7b40a4c33cc0607a906be8c4.png,segment crack,crack,train
crack_crack337_jpg.rf.ce96ea6f81eb818ddb3b6cd1b6534bcf,data/dataset2_raw/train/crack337_jpg.rf.ce96ea6f81eb818ddb3b6cd1b6534bcf.jpg,data/dataset2/masks/train/crack337_jpg.rf.ce96ea6f81eb818ddb3b6cd1b6534bcf.png,segment wall crack,crack,train
crack_crack335_jpg.rf.f5a60a16dda874c06690c4f9f90f974f,data/dataset2_raw/train/crack335_jpg.rf.f5a60a16dda874c06690c4f9f90f974f.jpg,data/dataset2/masks/train/crack335_jpg.rf.f5a60a16dda874c06690c4f9f90f974f.png,segment wall crack,crack,train
crack_crack354_jpg.rf.00313f456cdac6578a38e1d14f92894f,data/dataset2_raw/train/crack354_jpg.rf.00313f456cdac6578a38e1d14f92894f.jpg,data/dataset2/masks/train/crack354_jpg.rf.00313f456cdac6578a38e1d14f92894f.png,segment crack,crack,train
crack_1690_jpg.rf.87faf01ff4e42c12f745ec0c19ad6978,data/dataset2_raw/train/1690_jpg.rf.87faf01ff4e42c12f745ec0c19ad6978.jpg,data/dataset2/masks/train/1690_jpg.rf.87faf01ff4e42c12f745ec0c19ad6978.png,segment crack,crack,train
crack_1749_jpg.rf.e9d1c9292fcdd4778d43174cc194aed0,data/dataset2_raw/train/1749_jpg.rf.e9d1c9292fcdd4778d43174cc194aed0.jpg,data/dataset2/masks/train/1749_jpg.rf.e9d1c9292fcdd4778d43174cc194aed0.png,segment wall crack,crack,train
